Location,HomeStartingPrice,Package,Date,PackagePrice,TotalListings,NewListingsCount
Malmö,3000000,PREMIUM,7-Nov-22,7290,34243,3575
Malmö,3000000,PREMIUM,14-Nov-22,7290,33976,3552
Malmö,3000000,PREMIUM,21-Nov-22,7290,33151,3551
Malmö,3000000,PREMIUM,28-Nov-22,7290,31930,3588
Malmö,3000000,PREMIUM,5-Dec-22,7290,30087,3763
Malmö,3000000,PREMIUM,12-Dec-22,7290,27415,4119
Malmö,3000000,PREMIUM,19-Dec-22,7290,27344,4758
Malmö,3000000,PREMIUM,26-Dec-22,7290,27344,4758
Malmö,3000000,PREMIUM,2-Jan-23,8190,24335,4884
Malmö,3000000,PREMIUM,9-Jan-23,8190,27038,4157
Malmö,3000000,PREMIUM,16-Jan-23,8190,28390,3923
Malmö,3000000,PREMIUM,23-Jan-23,8190,28382,3872
Malmö,3000000,PREMIUM,30-Jan-23,8190,28084,3845
Malmö,3000000,PREMIUM,6-Feb-23,8190,28038,3859
Malmö,3000000,PREMIUM,13-Feb-23,8190,27943,3905
Malmö,3000000,PREMIUM,20-Feb-23,8190,27752,4045
Malmö,3000000,PREMIUM,27-Feb-23,8190,27604,4142
Malmö,3000000,PREMIUM,6-Mar-23,8190,28104,4144
Malmö,3000000,PREMIUM,13-Mar-23,8190,28736,4157
Malmö,3000000,PREMIUM,20-Mar-23,8190,29169,4142
Malmö,3000000,PREMIUM,27-Mar-23,8190,29466,4212
Malmö,3000000,PREMIUM,3-Apr-23,8190,29105,4567
Malmö,3000000,PREMIUM,10-Apr-23,8190,30853,4563
Malmö,3000000,PREMIUM,17-Apr-23,8190,31807,4368
Malmö,3000000,PREMIUM,24-Apr-23,8190,31893,4540
Malmö,3000000,PREMIUM,1-May-23,8710,33060,4458
Malmö,3000000,PREMIUM,8-May-23,8710,34443,4392
Malmö,3000000,PREMIUM,15-May-23,8710,35956,4321
Malmö,3000000,PREMIUM,22-May-23,8710,37349,4246
Malmö,3000000,PREMIUM,29-May-23,8710,38532,4270
Malmö,3000000,PREMIUM,5-Jun-23,8620,39480,4221
Malmö,3000000,PREMIUM,12-Jun-23,8620,40044,4181
Malmö,3000000,PREMIUM,19-Jun-23,8620,38673,4532
Malmö,3000000,PLUS,8-Mar-21,3249,,
Malmö,3000000,PLUS,15-Mar-21,3249,,
Malmö,3000000,PLUS,22-Mar-21,3249,19828,2290
Malmö,3000000,PLUS,29-Mar-21,3249,19047,2566
Malmö,3000000,PLUS,5-Apr-21,3249,20483,2565
Malmö,3000000,PLUS,12-Apr-21,3409,21254,2414
Malmö,3000000,PLUS,19-Apr-21,3409,21590,2386
Malmö,3000000,PLUS,26-Apr-21,3539,21717,2532
Malmö,3000000,PLUS,3-May-21,3539,22239,2480
Malmö,3000000,PLUS,10-May-21,3539,22863,2517
Malmö,3000000,PLUS,17-May-21,3539,22863,2517
Malmö,3000000,PLUS,24-May-21,3539,22863,2517
Malmö,3000000,PLUS,31-May-21,3539,24728,2337
Malmö,3000000,PLUS,7-Jun-21,3539,25724,2299
Malmö,3000000,PLUS,14-Jun-21,3379,26320,2305
Malmö,3000000,PLUS,21-Jun-21,3379,24319,2558
Malmö,3000000,PLUS,28-Jun-21,3379,23080,2721
Malmö,3000000,PLUS,5-Jul-21,3379,21639,2999
Malmö,3000000,PLUS,12-Jul-21,3890,20235,3300
Malmö,3000000,PLUS,19-Jul-21,3890,19919,2566
Malmö,3000000,PLUS,26-Jul-21,3890,19544,3762
Malmö,3000000,PLUS,2-Aug-21,3890,20277,3659
Malmö,3000000,PLUS,9-Aug-21,3890,22548,3203
Malmö,3000000,PLUS,16-Aug-21,3890,20277,3659
Malmö,3000000,PLUS,23-Aug-21,3890,25800,2690
Malmö,3000000,PLUS,30-Aug-21,3890,25675,2578
Malmö,3000000,PLUS,6-Sep-21,3890,25543,2546
Malmö,3000000,PLUS,13-Sep-21,3890,25670,2576
Malmö,3000000,PLUS,20-Sep-21,3890,25666,2577
Malmö,3000000,PLUS,27-Sep-21,3890,25270,2606
Malmö,3000000,PLUS,4-Oct-21,3890,24657,2595
Malmö,3000000,PLUS,11-Oct-21,3890,24400,2530
Malmö,3000000,PLUS,18-Oct-21,3890,24264,2541
Malmö,3000000,PLUS,25-Oct-21,3890,23504,2600
Malmö,3000000,PLUS,1-Nov-21,3890,19902,2660
Malmö,3000000,PLUS,8-Nov-21,3890,20062,2523
Malmö,3000000,PLUS,15-Nov-21,3890,19823,2484
Malmö,3000000,PLUS,22-Nov-21,3890,19054,2471
Malmö,3000000,PLUS,29-Nov-21,3890,17884,2459
Malmö,3000000,PLUS,6-Dec-21,3890,16198,2648
Malmö,3000000,PLUS,13-Dec-21,3890,13839,3010
Malmö,3000000,PLUS,20-Dec-21,3890,11406,3439
Malmö,3000000,PLUS,29-Dec-21,3890,11197,3978
Malmö,3000000,PLUS,3-Jan-22,3890,12675,3620
Malmö,3000000,PLUS,10-Jan-22,3890,15299,2983
Malmö,3000000,PLUS,17-Jan-22,3890,16178,2699
Malmö,3000000,PLUS,24-Jan-22,3890,15863,2651
Malmö,3000000,PLUS,31-Jan-22,3890,15750,2658
Malmö,3000000,PLUS,7-Feb-22,4270,15763,2643
Malmö,3000000,PLUS,14-Feb-22,4270,16070,2598
Malmö,3000000,PLUS,21-Feb-22,4270,15851,2799
Malmö,3000000,PLUS,28-Feb-22,4270,15805,2808
Malmö,3000000,PLUS,7-Mar-22,4270,16874,2855
Malmö,3000000,PLUS,14-Mar-22,4270,17825,2890
Malmö,3000000,PLUS,21-Mar-22,4270,18556,2936
Malmö,3000000,PLUS,28-Mar-22,4270,19100,2958
Malmö,3000000,PLUS,4-Apr-22,4270,19074,2983
Malmö,3000000,PLUS,11-Apr-22,4520,18346,3365
Malmö,3000000,PLUS,18-Apr-22,4520,20181,3227
Malmö,3000000,PLUS,25-Apr-22,4520,21037,3214
Malmö,3000000,PLUS,2-May-22,4520,22236,3129
Malmö,3000000,PLUS,9-May-22,4520,24173,3109
Malmö,3000000,PLUS,16-May-22,4520,26067,3108
Malmö,3000000,PLUS,23-May-22,4520,27630,3130
Malmö,3000000,PLUS,30-May-22,4520,28988,3206
Malmö,3000000,PLUS,6-Jun-22,4590,30451,3104
Malmö,3000000,PLUS,13-Jun-22,4590,31101,3132
Malmö,3000000,PLUS,20-Jun-22,4590,29622,3427
Malmö,3000000,PLUS,27-Jun-22,4590,28308,3695
Malmö,3000000,PLUS,4-Jul-22,4590,26296,4126
Malmö,3000000,PLUS,11-Jul-22,4590,24306,4584
Malmö,3000000,PLUS,18-Jul-22,4590,23331,4910
Malmö,3000000,PLUS,25-Jul-22,4590,23331,4910
Malmö,3000000,PLUS,1-Aug-22,4590,23866,4961
Malmö,3000000,PLUS,8-Aug-22,4790,27096,4400
Malmö,3000000,PLUS,15-Aug-22,4790,30532,3893
Malmö,3000000,PLUS,22-Aug-22,4790,32602,3636
Malmö,3000000,PLUS,29-Aug-22,4790,33341,3501
Malmö,3000000,PLUS,5-Sep-22,4790,33485,3521
Malmö,3000000,PLUS,12-Sep-22,4790,34038,3510
Malmö,3000000,PLUS,19-Sep-22,4790,34581,3547
Malmö,3000000,PLUS,26-Sep-22,4790,34775,2597
Malmö,3000000,PLUS,3-Oct-22,4790,34673,3491
Malmö,3000000,PLUS,10-Oct-22,4790,35102,3513
Malmö,3000000,PLUS,17-Oct-22,4790,35335,3540
Malmö,3000000,PLUS,24-Oct-22,4790,35015,3603
Malmö,3000000,PLUS,31-Oct-22,4790,34589,3704
Malmö,3000000,PLUS,7-Nov-22,4990,34243,3575
Malmö,3000000,PLUS,14-Nov-22,4990,33976,3552
Malmö,3000000,PLUS,21-Nov-22,4990,33151,3551
Malmö,3000000,PLUS,28-Nov-22,4990,31930,3588
Malmö,3000000,PLUS,5-Dec-22,4990,30087,3763
Malmö,3000000,PLUS,12-Dec-22,4990,27415,4119
Malmö,3000000,PLUS,19-Dec-22,4990,27344,4758
Malmö,3000000,PLUS,26-Dec-22,4990,27344,4758
Malmö,3000000,PLUS,2-Jan-23,5590,24335,4884
Malmö,3000000,PLUS,9-Jan-23,5590,27038,4157
Malmö,3000000,PLUS,16-Jan-23,5590,28390,3923
Malmö,3000000,PLUS,23-Jan-23,5590,28382,3872
Malmö,3000000,PLUS,30-Jan-23,5590,28084,3845
Malmö,3000000,PLUS,6-Feb-23,5590,28038,3859
Malmö,3000000,PLUS,13-Feb-23,5590,27943,3905
Malmö,3000000,PLUS,20-Feb-23,5590,27752,4045
Malmö,3000000,PLUS,27-Feb-23,5590,27604,4142
Malmö,3000000,PLUS,6-Mar-23,5590,28104,4144
Malmö,3000000,PLUS,13-Mar-23,5590,28736,4157
Malmö,3000000,PLUS,20-Mar-23,5590,29169,4142
Malmö,3000000,PLUS,27-Mar-23,5590,29466,4212
Malmö,3000000,PLUS,3-Apr-23,5590,29105,4567
Malmö,3000000,PLUS,10-Apr-23,5590,30853,4563
Malmö,3000000,PLUS,17-Apr-23,5590,31807,4368
Malmö,3000000,PLUS,24-Apr-23,5590,31893,4540
Malmö,3000000,PLUS,1-May-23,5890,33060,4458
Malmö,3000000,PLUS,8-May-23,5890,34443,4392
Malmö,3000000,PLUS,15-May-23,5890,35956,4321
Malmö,3000000,PLUS,22-May-23,5890,37349,4246
Malmö,3000000,PLUS,29-May-23,5890,38532,4270
Malmö,3000000,PLUS,5-Jun-23,5890,39480,4221
Malmö,3000000,PLUS,12-Jun-23,5890,40044,4181
Malmö,3000000,PLUS,19-Jun-23,5890,38673,4532
Malmö,3000000,BASIC,8-Mar-21,2650,,
Malmö,3000000,BASIC,15-Mar-21,2650,,
Malmö,3000000,BASIC,22-Mar-21,2650,19828,2290
Malmö,3000000,BASIC,29-Mar-21,2650,19047,2566
Malmö,3000000,BASIC,5-Apr-21,2650,20483,2565
Malmö,3000000,BASIC,12-Apr-21,2810,21254,2414
Malmö,3000000,BASIC,19-Apr-21,2810,21590,2386
Malmö,3000000,BASIC,26-Apr-21,2810,21717,2532
Malmö,3000000,BASIC,3-May-21,2810,22239,2480
Malmö,3000000,BASIC,10-May-21,2810,22863,2517
Malmö,3000000,BASIC,17-May-21,2810,22863,2517
Malmö,3000000,BASIC,24-May-21,2810,22863,2517
Malmö,3000000,BASIC,31-May-21,2810,24728,2337
Malmö,3000000,BASIC,7-Jun-21,2810,25724,2299
Malmö,3000000,BASIC,14-Jun-21,2690,26320,2305
Malmö,3000000,BASIC,21-Jun-21,2690,24319,2558
Malmö,3000000,BASIC,28-Jun-21,2690,23080,2721
Malmö,3000000,BASIC,5-Jul-21,2690,21639,2999
Malmö,3000000,BASIC,12-Jul-21,3090,20235,3300
Malmö,3000000,BASIC,19-Jul-21,3090,19919,2566
Malmö,3000000,BASIC,26-Jul-21,3090,19544,3762
Malmö,3000000,BASIC,2-Aug-21,3090,20277,3659
Malmö,3000000,BASIC,9-Aug-21,3090,22548,3203
Malmö,3000000,BASIC,16-Aug-21,3090,20277,3659
Malmö,3000000,BASIC,23-Aug-21,3090,25800,2690
Malmö,3000000,BASIC,30-Aug-21,3090,25675,2578
Malmö,3000000,BASIC,6-Sep-21,3090,25543,2546
Malmö,3000000,BASIC,13-Sep-21,3090,25670,2576
Malmö,3000000,BASIC,20-Sep-21,3090,25666,2577
Malmö,3000000,BASIC,27-Sep-21,3090,25270,2606
Malmö,3000000,BASIC,4-Oct-21,3090,24657,2595
Malmö,3000000,BASIC,11-Oct-21,3090,24400,2530
Malmö,3000000,BASIC,18-Oct-21,3090,24264,2541
Malmö,3000000,BASIC,25-Oct-21,3090,23504,2600
Malmö,3000000,BASIC,1-Nov-21,3090,19902,2660
Malmö,3000000,BASIC,8-Nov-21,3090,20062,2523
Malmö,3000000,BASIC,15-Nov-21,3090,19823,2484
Malmö,3000000,BASIC,22-Nov-21,3090,19054,2471
Malmö,3000000,BASIC,29-Nov-21,3090,17884,2459
Malmö,3000000,BASIC,6-Dec-21,3090,16198,2648
Malmö,3000000,BASIC,13-Dec-21,3090,13839,3010
Malmö,3000000,BASIC,20-Dec-21,3090,11406,3439
Malmö,3000000,BASIC,29-Dec-21,3090,11197,3978
Malmö,3000000,BASIC,3-Jan-22,3090,12675,3620
Malmö,3000000,BASIC,10-Jan-22,3090,15299,2983
Malmö,3000000,BASIC,17-Jan-22,3090,16178,2699
Malmö,3000000,BASIC,24-Jan-22,3090,15863,2651
Malmö,3000000,BASIC,31-Jan-22,3090,15750,2658
Malmö,3000000,BASIC,7-Feb-22,3390,15763,2643
Malmö,3000000,BASIC,14-Feb-22,3390,16070,2598
Malmö,3000000,BASIC,21-Feb-22,3390,15851,2799
Malmö,3000000,BASIC,28-Feb-22,3390,15805,2808
Malmö,3000000,BASIC,7-Mar-22,3390,16874,2855
Malmö,3000000,BASIC,14-Mar-22,3390,17825,2890
Malmö,3000000,BASIC,21-Mar-22,3390,18556,2936
Malmö,3000000,BASIC,28-Mar-22,3390,19100,2958
Malmö,3000000,BASIC,4-Apr-22,3390,19074,2983
Malmö,3000000,BASIC,11-Apr-22,3590,18346,3365
Malmö,3000000,BASIC,18-Apr-22,3590,20181,3227
Malmö,3000000,BASIC,25-Apr-22,3590,21037,3214
Malmö,3000000,BASIC,2-May-22,3590,22236,3129
Malmö,3000000,BASIC,9-May-22,3590,24173,3109
Malmö,3000000,BASIC,16-May-22,3590,26067,3108
Malmö,3000000,BASIC,23-May-22,3590,27630,3130
Malmö,3000000,BASIC,30-May-22,3590,28988,3206
Malmö,3000000,BASIC,6-Jun-22,3590,30451,3104
Malmö,3000000,BASIC,13-Jun-22,3590,31101,3132
Malmö,3000000,BASIC,20-Jun-22,3590,29622,3427
Malmö,3000000,BASIC,27-Jun-22,3590,28308,3695
Malmö,3000000,BASIC,4-Jul-22,3590,26296,4126
Malmö,3000000,BASIC,11-Jul-22,3590,24306,4584
Malmö,3000000,BASIC,18-Jul-22,3590,23331,4910
Malmö,3000000,BASIC,25-Jul-22,3590,23331,4910
Malmö,3000000,BASIC,1-Aug-22,3590,23866,4961
Malmö,3000000,BASIC,8-Aug-22,3690,27096,4400
Malmö,3000000,BASIC,15-Aug-22,3690,30532,3893
Malmö,3000000,BASIC,22-Aug-22,3690,32602,3636
Malmö,3000000,BASIC,29-Aug-22,3690,33341,3501
Malmö,3000000,BASIC,5-Sep-22,3690,33485,3521
Malmö,3000000,BASIC,12-Sep-22,3690,34038,3510
Malmö,3000000,BASIC,19-Sep-22,3690,34581,3547
Malmö,3000000,BASIC,26-Sep-22,3690,34775,2597
Malmö,3000000,BASIC,3-Oct-22,3690,34673,3491
Malmö,3000000,BASIC,10-Oct-22,3690,35102,3513
Malmö,3000000,BASIC,17-Oct-22,3690,35335,3540
Malmö,3000000,BASIC,24-Oct-22,3690,35015,3603
Malmö,3000000,BASIC,31-Oct-22,3690,34589,3704
Malmö,3000000,BASIC,7-Nov-22,3790,34243,3575
Malmö,3000000,BASIC,14-Nov-22,3790,33976,3552
Malmö,3000000,BASIC,21-Nov-22,3790,33151,3551
Malmö,3000000,BASIC,28-Nov-22,3790,31930,3588
Malmö,3000000,BASIC,5-Dec-22,3790,30087,3763
Malmö,3000000,BASIC,12-Dec-22,3790,27415,4119
Malmö,3000000,BASIC,19-Dec-22,3790,27344,4758
Malmö,3000000,BASIC,26-Dec-22,3790,27344,4758
Malmö,3000000,BASIC,2-Jan-23,4190,24335,4884
Malmö,3000000,BASIC,9-Jan-23,4190,27038,4157
Malmö,3000000,BASIC,16-Jan-23,4190,28390,3923
Malmö,3000000,BASIC,23-Jan-23,4190,28382,3872
Malmö,3000000,BASIC,30-Jan-23,4190,28084,3845
Malmö,3000000,BASIC,6-Feb-23,4190,28038,3859
Malmö,3000000,BASIC,13-Feb-23,4190,27943,3905
Malmö,3000000,BASIC,20-Feb-23,4190,27752,4045
Malmö,3000000,BASIC,27-Feb-23,4190,27604,4142
Malmö,3000000,BASIC,6-Mar-23,4190,28104,4144
Malmö,3000000,BASIC,13-Mar-23,4190,28736,4157
Malmö,3000000,BASIC,20-Mar-23,4190,29169,4142
Malmö,3000000,BASIC,27-Mar-23,4190,29466,4212
Malmö,3000000,BASIC,3-Apr-23,4190,29105,4567
Malmö,3000000,BASIC,10-Apr-23,4190,30853,4563
Malmö,3000000,BASIC,17-Apr-23,4190,31807,4368
Malmö,3000000,BASIC,24-Apr-23,4190,31893,4540
Malmö,3000000,BASIC,1-May-23,4380,33060,4458
Malmö,3000000,BASIC,8-May-23,4380,34443,4392
Malmö,3000000,BASIC,15-May-23,4380,35956,4321
Malmö,3000000,BASIC,22-May-23,4380,37349,4246
Malmö,3000000,BASIC,29-May-23,4380,38532,4270
Malmö,3000000,BASIC,5-Jun-23,4380,39480,4221
Malmö,3000000,BASIC,12-Jun-23,4380,40044,4181
Malmö,3000000,BASIC,19-Jun-23,4380,38673,4532
Stockholm,5000000,PREMIUM,8-Mar-21,,,
Stockholm,5000000,PREMIUM,15-Mar-21,,,
Stockholm,5000000,PREMIUM,22-Mar-21,,19828,2290
Stockholm,5000000,PREMIUM,29-Mar-21,,19047,2566
Stockholm,5000000,PREMIUM,5-Apr-21,,20483,2565
Stockholm,5000000,PREMIUM,12-Apr-21,,21254,2414
Stockholm,5000000,PREMIUM,19-Apr-21,,21590,2386
Stockholm,5000000,PREMIUM,26-Apr-21,,21717,2532
Stockholm,5000000,PREMIUM,3-May-21,,22239,2480
Stockholm,5000000,PREMIUM,10-May-21,,22863,2517
Stockholm,5000000,PREMIUM,17-May-21,,22863,2517
Stockholm,5000000,PREMIUM,24-May-21,,22863,2517
Stockholm,5000000,PREMIUM,31-May-21,,24728,2337
Stockholm,5000000,PREMIUM,7-Jun-21,,25724,2299
Stockholm,5000000,PREMIUM,14-Jun-21,,26320,2305
Stockholm,5000000,PREMIUM,21-Jun-21,,24319,2558
Stockholm,5000000,PREMIUM,28-Jun-21,,23080,2721
Stockholm,5000000,PREMIUM,5-Jul-21,,21639,2999
Stockholm,5000000,PREMIUM,12-Jul-21,,20235,3300
Stockholm,5000000,PREMIUM,19-Jul-21,,19919,2566
Stockholm,5000000,PREMIUM,26-Jul-21,,19544,3762
Stockholm,5000000,PREMIUM,2-Aug-21,,20277,3659
Stockholm,5000000,PREMIUM,9-Aug-21,,22548,3203
Stockholm,5000000,PREMIUM,16-Aug-21,,20277,3659
Stockholm,5000000,PREMIUM,23-Aug-21,,25800,2690
Stockholm,5000000,PREMIUM,30-Aug-21,,25675,2578
Stockholm,5000000,PREMIUM,6-Sep-21,,25543,2546
Stockholm,5000000,PREMIUM,13-Sep-21,,25670,2576
Stockholm,5000000,PREMIUM,20-Sep-21,,25666,2577
Stockholm,5000000,PREMIUM,27-Sep-21,,25270,2606
Stockholm,5000000,PREMIUM,4-Oct-21,,24657,2595
Stockholm,5000000,PREMIUM,11-Oct-21,,24400,2530
Stockholm,5000000,PREMIUM,18-Oct-21,,24264,2541
Stockholm,5000000,PREMIUM,25-Oct-21,,23504,2600
Stockholm,5000000,PREMIUM,1-Nov-21,,19902,2660
Stockholm,5000000,PREMIUM,8-Nov-21,,20062,2523
Stockholm,5000000,PREMIUM,15-Nov-21,,19823,2484
Stockholm,5000000,PREMIUM,22-Nov-21,,19054,2471
Stockholm,5000000,PREMIUM,29-Nov-21,,17884,2459
Stockholm,5000000,PREMIUM,6-Dec-21,,16198,2648
Stockholm,5000000,PREMIUM,13-Dec-21,,13839,3010
Stockholm,5000000,PREMIUM,20-Dec-21,,11406,3439
Stockholm,5000000,PREMIUM,29-Dec-21,,11197,3978
Stockholm,5000000,PREMIUM,3-Jan-22,,12675,3620
Stockholm,5000000,PREMIUM,10-Jan-22,,15299,2983
Stockholm,5000000,PREMIUM,17-Jan-22,,16178,2699
Stockholm,5000000,PREMIUM,24-Jan-22,,15863,2651
Stockholm,5000000,PREMIUM,31-Jan-22,,15750,2658
Stockholm,5000000,PREMIUM,7-Feb-22,7060,15763,2643
Stockholm,5000000,PREMIUM,14-Feb-22,7060,16070,2598
Stockholm,5000000,PREMIUM,21-Feb-22,7060,15851,2799
Stockholm,5000000,PREMIUM,28-Feb-22,7060,15805,2808
Stockholm,5000000,PREMIUM,7-Mar-22,7060,16874,2855
Stockholm,5000000,PREMIUM,14-Mar-22,7060,17825,2890
Stockholm,5000000,PREMIUM,21-Mar-22,7060,18556,2936
Stockholm,5000000,PREMIUM,28-Mar-22,7060,19100,2958
Stockholm,5000000,PREMIUM,4-Apr-22,7060,19074,2983
Stockholm,5000000,PREMIUM,11-Apr-22,7060,18346,3365
Stockholm,5000000,PREMIUM,18-Apr-22,7060,20181,3227
Stockholm,5000000,PREMIUM,25-Apr-22,7060,21037,3214
Stockholm,5000000,PREMIUM,2-May-22,7060,22236,3129
Stockholm,5000000,PREMIUM,9-May-22,7450,24173,3109
Stockholm,5000000,PREMIUM,16-May-22,7450,26067,3108
Stockholm,5000000,PREMIUM,23-May-22,7450,27630,3130
Stockholm,5000000,PREMIUM,30-May-22,7450,28988,3206
Stockholm,5000000,PREMIUM,6-Jun-22,7490,30451,3104
Stockholm,5000000,PREMIUM,13-Jun-22,7490,31101,3132
Stockholm,5000000,PREMIUM,20-Jun-22,7490,29622,3427
Stockholm,5000000,PREMIUM,27-Jun-22,7490,28308,3695
Stockholm,5000000,PREMIUM,4-Jul-22,7490,26296,4126
Stockholm,5000000,PREMIUM,11-Jul-22,7490,24306,4584
Stockholm,5000000,PREMIUM,18-Jul-22,7490,23331,4910
Stockholm,5000000,PREMIUM,25-Jul-22,7490,23331,4910
Stockholm,5000000,PREMIUM,1-Aug-22,7490,23866,4961
Stockholm,5000000,PREMIUM,8-Aug-22,7690,27096,4400
Stockholm,5000000,PREMIUM,15-Aug-22,7690,30532,3893
Stockholm,5000000,PREMIUM,22-Aug-22,7690,32602,3636
Stockholm,5000000,PREMIUM,29-Aug-22,7690,33341,3501
Stockholm,5000000,PREMIUM,5-Sep-22,8190,33485,3521
Stockholm,5000000,PREMIUM,12-Sep-22,8190,34038,3510
Stockholm,5000000,PREMIUM,19-Sep-22,8190,34581,3547
Stockholm,5000000,PREMIUM,26-Sep-22,8190,34775,2597
Stockholm,5000000,PREMIUM,3-Oct-22,8190,34673,3491
Stockholm,5000000,PREMIUM,10-Oct-22,8190,35102,3513
Stockholm,5000000,PREMIUM,17-Oct-22,8190,35335,3540
Stockholm,5000000,PREMIUM,24-Oct-22,8190,35015,3603
Stockholm,5000000,PREMIUM,31-Oct-22,8190,34589,3704
Stockholm,5000000,PREMIUM,7-Nov-22,8890,34243,3575
Stockholm,5000000,PREMIUM,14-Nov-22,8890,33976,3552
Stockholm,5000000,PREMIUM,21-Nov-22,8890,33151,3551
Stockholm,5000000,PREMIUM,28-Nov-22,8890,31930,3588
Stockholm,5000000,PREMIUM,5-Dec-22,8890,30087,3763
Stockholm,5000000,PREMIUM,12-Dec-22,8890,27415,4119
Stockholm,5000000,PREMIUM,19-Dec-22,8890,27344,4758
Stockholm,5000000,PREMIUM,26-Dec-22,8890,27344,4758
Stockholm,5000000,PREMIUM,2-Jan-23,9690,24335,4884
Stockholm,5000000,PREMIUM,9-Jan-23,9690,27038,4157
Stockholm,5000000,PREMIUM,16-Jan-23,9690,28390,3923
Stockholm,5000000,PREMIUM,23-Jan-23,9690,28382,3872
Stockholm,5000000,PREMIUM,30-Jan-23,9690,28084,3845
Stockholm,5000000,PREMIUM,6-Feb-23,9690,28038,3859
Stockholm,5000000,PREMIUM,13-Feb-23,9690,27943,3905
Stockholm,5000000,PREMIUM,20-Feb-23,9690,27752,4045
Stockholm,5000000,PREMIUM,27-Feb-23,9690,27604,4142
Stockholm,5000000,PREMIUM,6-Mar-23,9690,28104,4144
Stockholm,5000000,PREMIUM,13-Mar-23,9690,28736,4157
Stockholm,5000000,PREMIUM,20-Mar-23,9690,29169,4142
Stockholm,5000000,PREMIUM,27-Mar-23,9690,29466,4212
Stockholm,5000000,PREMIUM,3-Apr-23,9690,29105,4567
Stockholm,5000000,PREMIUM,10-Apr-23,9690,30853,4563
Stockholm,5000000,PREMIUM,17-Apr-23,9690,31807,4368
Stockholm,5000000,PREMIUM,24-Apr-23,9690,31893,4540
Stockholm,5000000,PREMIUM,1-May-23,10240,33060,4458
Stockholm,5000000,PREMIUM,8-May-23,10240,34443,4392
Stockholm,5000000,PREMIUM,15-May-23,10240,35956,4321
Stockholm,5000000,PREMIUM,22-May-23,10240,37349,4246
Stockholm,5000000,PREMIUM,29-May-23,10240,38532,4270
Stockholm,5000000,PREMIUM,5-Jun-23,10290,39480,4221
Stockholm,5000000,PREMIUM,12-Jun-23,10290,40044,4181
Stockholm,5000000,PREMIUM,19-Jun-23,10290,38673,4532
Stockholm,5000000,PLUS,8-Mar-21,,,
Stockholm,5000000,PLUS,15-Mar-21,,,
Stockholm,5000000,PLUS,22-Mar-21,,19828,2290
Stockholm,5000000,PLUS,29-Mar-21,,19047,2566
Stockholm,5000000,PLUS,5-Apr-21,,20483,2565
Stockholm,5000000,PLUS,12-Apr-21,,21254,2414
Stockholm,5000000,PLUS,19-Apr-21,,21590,2386
Stockholm,5000000,PLUS,26-Apr-21,,21717,2532
Stockholm,5000000,PLUS,3-May-21,,22239,2480
Stockholm,5000000,PLUS,10-May-21,,22863,2517
Stockholm,5000000,PLUS,17-May-21,,22863,2517
Stockholm,5000000,PLUS,24-May-21,,22863,2517
Stockholm,5000000,PLUS,31-May-21,,24728,2337
Stockholm,5000000,PLUS,7-Jun-21,,25724,2299
Stockholm,5000000,PLUS,14-Jun-21,,26320,2305
Stockholm,5000000,PLUS,21-Jun-21,,24319,2558
Stockholm,5000000,PLUS,28-Jun-21,,23080,2721
Stockholm,5000000,PLUS,5-Jul-21,,21639,2999
Stockholm,5000000,PLUS,12-Jul-21,,20235,3300
Stockholm,5000000,PLUS,19-Jul-21,,19919,2566
Stockholm,5000000,PLUS,26-Jul-21,,19544,3762
Stockholm,5000000,PLUS,2-Aug-21,,20277,3659
Stockholm,5000000,PLUS,9-Aug-21,,22548,3203
Stockholm,5000000,PLUS,16-Aug-21,,20277,3659
Stockholm,5000000,PLUS,23-Aug-21,,25800,2690
Stockholm,5000000,PLUS,30-Aug-21,,25675,2578
Stockholm,5000000,PLUS,6-Sep-21,,25543,2546
Stockholm,5000000,PLUS,13-Sep-21,,25670,2576
Stockholm,5000000,PLUS,20-Sep-21,,25666,2577
Stockholm,5000000,PLUS,27-Sep-21,,25270,2606
Stockholm,5000000,PLUS,4-Oct-21,,24657,2595
Stockholm,5000000,PLUS,11-Oct-21,,24400,2530
Stockholm,5000000,PLUS,18-Oct-21,,24264,2541
Stockholm,5000000,PLUS,25-Oct-21,,23504,2600
Stockholm,5000000,PLUS,1-Nov-21,,19902,2660
Stockholm,5000000,PLUS,8-Nov-21,,20062,2523
Stockholm,5000000,PLUS,15-Nov-21,,19823,2484
Stockholm,5000000,PLUS,22-Nov-21,,19054,2471
Stockholm,5000000,PLUS,29-Nov-21,,17884,2459
Stockholm,5000000,PLUS,6-Dec-21,,16198,2648
Stockholm,5000000,PLUS,13-Dec-21,,13839,3010
Stockholm,5000000,PLUS,20-Dec-21,,11406,3439
Stockholm,5000000,PLUS,29-Dec-21,,11197,3978
Stockholm,5000000,PLUS,3-Jan-22,,12675,3620
Stockholm,5000000,PLUS,10-Jan-22,,15299,2983
Stockholm,5000000,PLUS,17-Jan-22,,16178,2699
Stockholm,5000000,PLUS,24-Jan-22,,15863,2651
Stockholm,5000000,PLUS,31-Jan-22,,15750,2658
Stockholm,5000000,PLUS,7-Feb-22,4870,15763,2643
Stockholm,5000000,PLUS,14-Feb-22,4870,16070,2598
Stockholm,5000000,PLUS,21-Feb-22,4870,15851,2799
Stockholm,5000000,PLUS,28-Feb-22,4870,15805,2808
